,Web Link,URN,LAESTAB,School name,Ofsted phase,Type of education,School open date,Admissions policy,Sixth form,Designated religious character,Religious ethos,Faith grouping,Ofsted region,Region,Local authority,Parliamentary constituency,Multi-academy trust UID,Multi-academy trust name,Academy sponsor UID,Academy sponsor name,Postcode,Number of warning notices issued in 2022/23 academic year,The income deprivation affecting children index (IDACI) quintile,Total number of pupils,Statutory lowest age,Statutory highest age,Latest ungraded inspection number since last graded inspection,Does the ungraded inspection relate to the URN of the current school?,URN at time of the ungraded inspection,LAESTAB at time of the ungraded inspection,School name at time of the ungraded inspection,School type at time of the ungraded inspection,Number of ungraded inspections since the last graded inspection,Date of latest ungraded inspection,Ungraded inspection publication date,Did the latest ungraded inspection convert to a graded inspection?,Ungraded inspection overall outcome,Number of monitoring and urgent inspections since last graded inspection,Inspection number of latest graded inspection,Inspection type,Inspection type grouping,Event type grouping,Inspection start date,Inspection end date,Publication date,Does the latest graded inspection relate to the URN of the current school?,URN at time of latest graded inspection,LAESTAB at time of latest graded inspection,School name at time of latest graded inspection,School type at time of latest graded inspection,Current school type used for chart C6,Overall effectiveness,Category of concern,Quality of education,Behaviour and attitudes,Personal development,Effectiveness of leadership and management,Safeguarding is effective?,Early years provision (where applicable),Sixth form provision (where applicable),Previous inspection number,Previous inspection start date,Previous inspection end date,Previous publication date,Does the previous graded inspection relate to the URN of the current school?,URN at time of previous graded inspection,LAESTAB at time of previous graded inspection,School name at time of previous graded inspection,School type at time of previous graded inspection,Previous graded inspection overall effectiveness,Previous category of concern,Previous quality of education,Previous behaviour and attitudes,Previous personal development,Previous effectiveness of leadership and management,Previous safeguarding is effective?,Previous early years provision (where applicable),Previous sixth form provision (where applicable)
1504,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103349,103349.0,3302412.0,Wylde Green Primary School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,Sutton Coldfield,,,,,B73 5JL,,3.0,422.0,5.0,11.0,10088565.0,Yes,103349.0,3302412.0,Wylde Green Primary School,Community School,1.0,17/10/2019,18/11/2019,No,School remains Good,,ITS462600,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,10/06/2015,11/06/2015,02/07/2015,Yes,103349.0,3302412.0,Wylde Green Primary School,Community School,Maintained school,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0,ITS433183,17/12/2013,18/12/2013,10/02/2014,Yes,103349.0,3302412.0,Wylde Green Primary School,Community School,3.0,,9.0,9.0,9.0,3.0,9,9.0,9.0
1505,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103351,103351.0,3302416.0,Moor Hall Primary School,Primary,Foundation School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,Sutton Coldfield,,,,,B75 6RE,,1.0,335.0,5.0,11.0,,,,,,,,,,,,,ITS431489,S5 Inspection,S5 Inspection,Schools - S5,23/01/2014,24/01/2014,26/02/2014,Yes,103351.0,3302416.0,Moor Hall Primary School,Foundation School,Maintained school,1.0,,9.0,9.0,9.0,1.0,9,9.0,9.0,ITS323805,14/07/2009,15/07/2009,10/09/2009,Yes,103351.0,3302416.0,Moor Hall Primary School,Foundation School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
1506,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103353,103353.0,3302420.0,Maney Hill Primary School,Primary,Community School,,Not applicable,Does not have a sixth form,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,Sutton Coldfield,,,,,B72 1JU,,1.0,420.0,4.0,11.0,,,,,,,,,,,,,10105719,S8 No Formal Designation Visit,Section 8 deemed section 5,Schools - S8 deemed S5,17/09/2019,18/09/2019,08/10/2019,Yes,103353.0,3302420.0,Maney Hill Primary School,Community School,Maintained school,2.0,,1.0,2.0,2.0,2.0,Yes,1.0,9.0,ITS323806,03/02/2009,04/02/2009,02/03/2009,Yes,103353.0,3302420.0,Maney Hill Primary School,Community School,1.0,,9.0,9.0,9.0,1.0,9,2.0,9.0
1507,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103356,103356.0,3302425.0,Penns Primary School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,Sutton Coldfield,,,,,B72 1BS,,3.0,209.0,5.0,11.0,10200154.0,Yes,103356.0,3302425.0,Penns Primary School,Community School,2.0,06/10/2021,14/11/2021,No,School remains Good,,ITS376882,S5 Inspection,S5 Inspection,Schools - S5,24/01/2012,25/01/2012,20/02/2012,Yes,103356.0,3302425.0,Penns Primary School,Community School,Maintained school,2.0,,9.0,9.0,9.0,2.0,9,8.0,9.0,ITS286636,22/05/2007,23/05/2007,19/06/2007,Yes,103356.0,3302425.0,Penns Primary School,Community School,2.0,,9.0,9.0,9.0,2.0,9,3.0,9.0
1508,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103362,103362.0,3302435.0,Benson Community School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",,,,,B18 5TD,,5.0,428.0,3.0,11.0,,,,,,,,,,,,,10042887,S5 Inspection,S5 Inspection,Schools - S5,01/05/2018,02/05/2018,11/06/2018,Yes,103362.0,3302435.0,Benson Community School,Community School,Maintained school,2.0,,9.0,9.0,9.0,2.0,Yes,2.0,9.0,ITS456275,12/02/2015,13/02/2015,06/03/2015,Yes,103362.0,3302435.0,Benson Community School,Community School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
1509,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103368,103368.0,3302441.0,Kingsthorne Primary School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Erdington",,,,,B44 0BX,,5.0,381.0,3.0,11.0,10226881.0,Yes,103368.0,3302441.0,Kingsthorne Primary School,Community School,1.0,07/06/2023,13/07/2023,No,School remains Good,,10025173,Requires Improvement S5 Reinspection Visit 2,Requires Improvement S5 Reinspection Visit 2,Schools - S5,08/03/2017,09/03/2017,05/04/2017,Yes,103368.0,3302441.0,Kingsthorne Primary School,Community School,Maintained school,2.0,,9.0,9.0,9.0,2.0,Yes,2.0,9.0,ITS453766,24/02/2015,25/02/2015,18/03/2015,Yes,103368.0,3302441.0,Kingsthorne Primary School,Community School,3.0,,9.0,9.0,9.0,3.0,9,3.0,9.0
1510,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103372,103372.0,3302445.0,Woodcock Hill Primary School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Edgbaston",,,,,B31 1BS,,5.0,202.0,4.0,11.0,,,,,,,,,,,,,10227361,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,27/04/2022,28/04/2022,19/06/2022,Yes,103372.0,3302445.0,Woodcock Hill Primary School,Community School,Maintained school,2.0,,2.0,2.0,2.0,2.0,Yes,2.0,9.0,10047439,19/06/2018,20/06/2018,12/07/2018,Yes,103372.0,3302445.0,Woodcock Hill Primary School,Community School,3.0,,9.0,9.0,9.0,3.0,Yes,2.0,9.0
1511,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103381,103381.0,3302454.0,Elms Farm Community Primary School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",,,,,B33 0PJ,,5.0,363.0,3.0,11.0,,,,,,,,,,,,,10201020,Requires Improvement S5 Reinspection Visit 2,Requires Improvement S5 Reinspection Visit 2,Schools - S5,22/09/2021,23/09/2021,20/10/2021,Yes,103381.0,3302454.0,Elms Farm Community Primary School,Community School,Maintained school,2.0,,2.0,2.0,2.0,2.0,Yes,2.0,9.0,10032581,04/07/2017,05/07/2017,11/10/2017,Yes,103381.0,3302454.0,Elms Farm Community Primary School,Community School,3.0,,9.0,9.0,9.0,3.0,Yes,2.0,9.0
1512,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103383,103383.0,3302456.0,Bells Farm Primary School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Selly Oak",,,,,B14 5QP,,5.0,203.0,4.0,11.0,,,,,,,,,,,,,ITS376889,S5 Inspection,S5 Inspection,Schools - S5,11/10/2011,12/10/2011,02/11/2011,Yes,103383.0,3302456.0,Bells Farm Primary School,Community School,Maintained school,1.0,,9.0,9.0,9.0,1.0,9,1.0,9.0,ITS323811,14/10/2008,15/10/2008,10/11/2008,Yes,103383.0,3302456.0,Bells Farm Primary School,Community School,3.0,,9.0,9.0,9.0,3.0,9,2.0,9.0
1513,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103384,103384.0,3302457.0,Nelson Mandela School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hall Green",,,,,B12 8EH,,5.0,471.0,3.0,11.0,,,,,,,,,,,,,ITS323812,Section 5 RTI Historic,Section 5 RTI Historic,Schools - S5,10/12/2008,10/12/2008,12/01/2009,Yes,103384.0,3302457.0,Nelson Mandela School,Community School,Maintained school,1.0,,9.0,9.0,9.0,1.0,9,1.0,9.0,ITS276906,19/09/2005,20/09/2005,18/10/2005,Yes,103384.0,3302457.0,Nelson Mandela School,Community School,1.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
1514,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103388,103388.0,3302462.0,Little Sutton Primary School,Primary,Foundation School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,Sutton Coldfield,,,,,B75 5NL,,1.0,424.0,4.0,11.0,,,,,,,,,,,,,ITS402913,S5 Inspection,S5 Inspection,Schools - S5,19/09/2012,20/09/2012,19/10/2012,Yes,103388.0,3302462.0,Little Sutton Primary School,Foundation School,Maintained school,1.0,,9.0,9.0,9.0,1.0,9,9.0,9.0,ITS308302,23/01/2008,24/01/2008,20/02/2008,Yes,103388.0,3302462.0,Little Sutton Primary School,Foundation School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
1515,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103390,103390.0,3302464.0,Coppice Primary School,Primary,Foundation School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,Sutton Coldfield,,,,,B75 6TJ,,1.0,422.0,5.0,11.0,,,,,,,,,,,,,10101257,S8 No Formal Designation Visit,Section 8 deemed section 5,Schools - S8 deemed S5,03/04/2019,04/04/2019,12/05/2019,Yes,103390.0,3302464.0,Coppice Primary School,Foundation School,Maintained school,2.0,,9.0,9.0,9.0,3.0,Yes,1.0,9.0,ITS461829,19/05/2015,20/05/2015,23/06/2015,Yes,103390.0,3302464.0,Coppice Primary School,Foundation School,1.0,,9.0,9.0,9.0,1.0,9,1.0,9.0
1516,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103391,103391.0,3302465.0,Calshot Primary School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",,,,,B42 2BY,,3.0,459.0,3.0,11.0,10226965.0,Yes,103391.0,3302465.0,Calshot Primary School,Community School,1.0,15/02/2023,02/06/2023,No,School remains Good,,10025235,Maintained Academy and School Short inspection,Section 8 conversion,Schools  Section 8 conversion,21/03/2017,22/03/2017,27/04/2017,Yes,103391.0,3302465.0,Calshot Primary School,Community School,Maintained school,2.0,,9.0,9.0,9.0,2.0,Yes,2.0,9.0,ITS402914,28/11/2012,29/11/2012,19/12/2012,Yes,103391.0,3302465.0,Calshot Primary School,Community School,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0
1517,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103392,103392.0,3302466.0,Grove School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",,,,,B21 9HB,,5.0,684.0,3.0,11.0,10047568.0,Yes,103392.0,3302466.0,Grove School,Community School,1.0,16/05/2018,11/06/2018,No,School remains Good,,ITS448247,S5 Inspection,S5 Inspection,Schools - S5,18/09/2014,19/09/2014,10/10/2014,Yes,103392.0,3302466.0,Grove School,Community School,Maintained school,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0,ITS336073,25/05/2010,26/05/2010,16/06/2010,Yes,103392.0,3302466.0,Grove School,Community School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
1518,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103395,103395.0,3302469.0,New Hall Primary School,Primary,Community School,,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,Sutton Coldfield,,,,,B75 7NQ,,4.0,331.0,4.0,11.0,10256894.0,Yes,103395.0,3302469.0,New Hall Primary School,Community School,2.0,23/03/2023,17/05/2023,No,School remains Good,,ITS404873,S5 Inspection,S5 Inspection,Schools - S5,19/09/2012,20/09/2012,19/10/2012,Yes,103395.0,3302469.0,New Hall Primary School,Community School,Maintained school,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS336074,14/09/2010,15/09/2010,16/02/2011,Yes,103395.0,3302469.0,New Hall Primary School,Community School,3.0,,9.0,9.0,9.0,3.0,9,3.0,9.0
1519,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103397,103397.0,3303002.0,Christ Church CofE Controlled Primary School and Nursery,Primary,Voluntary Controlled School,,Not applicable,Not applicable,Church of England,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Hall Green",,,,,B11 1LF,,5.0,230.0,3.0,11.0,10032729.0,Yes,103397.0,3303002.0,Christ Church CofE Controlled Primary School and Nursery,Voluntary Controlled School,0.0,30/11/2017,20/12/2017,Yes,,,10032729,Maintained Academy and School Short inspection,Section 8 conversion,Schools  Section 8 conversion,29/11/2017,30/11/2017,20/12/2017,Yes,103397.0,3303002.0,Christ Church CofE Controlled Primary School and Nursery,Voluntary Controlled School,Maintained school,1.0,,9.0,9.0,9.0,1.0,Yes,1.0,9.0,ITS404874,15/01/2013,16/01/2013,06/02/2013,Yes,103397.0,3303002.0,Christ Church CofE Controlled Primary School and Nursery,Voluntary Controlled School,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0
1520,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103398,103398.0,3303003.0,Moseley Church of England Primary School,Primary,Voluntary Aided School,,Not applicable,Not applicable,Church of England,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Hall Green",,,,,B13 9EH,,3.0,217.0,4.0,11.0,,,,,,,,,,,,,ITS427072,S5 Inspection,S5 Inspection,Schools - S5,04/12/2013,05/12/2013,21/01/2014,Yes,103398.0,3303003.0,Moseley Church of England Primary School,Voluntary Aided School,Maintained school,1.0,,9.0,9.0,9.0,1.0,9,9.0,9.0,ITS323815,02/10/2008,02/10/2008,23/10/2008,Yes,103398.0,3303003.0,Moseley Church of England Primary School,Voluntary Aided School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
1521,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103401,103401.0,3303010.0,"St James Church of England Primary School, Handsworth",Primary,Voluntary Controlled School,,Not applicable,Not applicable,Church of England,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",,,,,B21 8NH,,5.0,420.0,4.0,11.0,10088430.0,Yes,103401.0,3303010.0,"St James Church of England Primary School, Handsworth",Voluntary Controlled School,1.0,08/05/2019,09/06/2019,No,School remains Good,,ITS462591,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,23/04/2015,24/04/2015,15/05/2015,Yes,103401.0,3303010.0,"St James Church of England Primary School, Handsworth",Voluntary Controlled School,Maintained school,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0,ITS412053,23/04/2013,24/04/2013,10/05/2013,Yes,103401.0,3303010.0,"St James Church of England Primary School, Handsworth",Voluntary Controlled School,3.0,,9.0,9.0,9.0,3.0,9,9.0,9.0
1522,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103404,103404.0,3303016.0,St Matthew's CofE Primary School,Primary,Voluntary Controlled School,,Not applicable,Not applicable,Church of England,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",,,,,B7 4JR,,5.0,203.0,4.0,11.0,,,,,,,,,,,,,ITS453279,S5 Inspection,S5 Inspection,Schools - S5,05/02/2015,06/02/2015,10/03/2015,Yes,103404.0,3303016.0,St Matthew's CofE Primary School,Voluntary Controlled School,Maintained school,1.0,,9.0,9.0,9.0,1.0,9,1.0,9.0,ITS355376,23/11/2010,24/11/2010,27/01/2011,Yes,103404.0,3303016.0,St Matthew's CofE Primary School,Voluntary Controlled School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
1523,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103406,103406.0,3303019.0,St Saviour's C of E Primary School,Primary,Voluntary Controlled School,,Not applicable,Not applicable,Church of England,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Hodge Hill",,,,,B8 1JB,,5.0,413.0,5.0,11.0,,,,,,,,,,,,,10122444,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,08/01/2020,09/01/2020,11/02/2020,Yes,103406.0,3303019.0,St Saviour's C of E Primary School,Voluntary Controlled School,Maintained school,2.0,,2.0,2.0,2.0,2.0,Yes,2.0,9.0,10025569,13/09/2017,14/09/2017,03/10/2017,Yes,103406.0,3303019.0,St Saviour's C of E Primary School,Voluntary Controlled School,3.0,,9.0,9.0,9.0,3.0,Yes,2.0,9.0
1524,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103410,103410.0,3303025.0,St Mary's Church of England Primary School,Primary,Voluntary Aided School,01/09/1997,Not applicable,Does not have a sixth form,Church of England,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Selly Oak",,,,,B29 6NU,,4.0,416.0,4.0,11.0,10212438.0,Yes,103410.0,3303025.0,St Mary's Church of England Primary School,Voluntary Aided School,2.0,29/09/2022,21/11/2022,No,School remains Good,,ITS376895,S5 Inspection,S5 Inspection,Schools - S5,12/01/2012,13/01/2012,01/02/2012,Yes,103410.0,3303025.0,St Mary's Church of England Primary School,Voluntary Aided School,Maintained school,2.0,,9.0,9.0,9.0,2.0,9,8.0,9.0,ITS286650,13/09/2006,13/09/2006,09/10/2006,Yes,103410.0,3303025.0,St Mary's Church of England Primary School,Voluntary Aided School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
1525,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103416,103416.0,3303307.0,St Laurence Church Junior School,Primary,Voluntary Aided School,,Not applicable,Not applicable,Church of England,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Northfield",,,,,B31 2DJ,,4.0,356.0,7.0,11.0,10047512.0,Yes,103416.0,3303307.0,St Laurence Church Junior School,Voluntary Aided School,1.0,23/05/2018,19/06/2018,No,School remains Good,,ITS426933,S5 Inspection,S5 Inspection,Schools - S5,05/06/2014,06/06/2014,26/06/2014,Yes,103416.0,3303307.0,St Laurence Church Junior School,Voluntary Aided School,Maintained school,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS376898,11/01/2012,12/01/2012,01/02/2012,Yes,103416.0,3303307.0,St Laurence Church Junior School,Voluntary Aided School,3.0,,9.0,9.0,9.0,2.0,9,9.0,9.0
1526,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103417,103417.0,3303310.0,St Vincent's Catholic Primary School,Primary,Voluntary Aided School,,Not applicable,Not applicable,Roman Catholic,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",,,,,B7 4HP,,5.0,222.0,3.0,11.0,10047471.0,Yes,103417.0,3303310.0,St Vincent's Catholic Primary School,Voluntary Aided School,1.0,26/09/2018,18/10/2018,No,School remains Good,,ITS440494,S8 No Formal Designation Visit,Section 8 deemed section 5,Schools - S8 deemed S5,25/02/2014,26/02/2014,19/03/2014,Yes,103417.0,3303310.0,St Vincent's Catholic Primary School,Voluntary Aided School,Maintained school,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS376899,08/12/2011,09/12/2011,09/01/2012,Yes,103417.0,3303310.0,St Vincent's Catholic Primary School,Voluntary Aided School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
1527,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103421,103421.0,3303317.0,Holy Family Catholic Primary School,Primary,Voluntary Aided School,,Not applicable,Not applicable,Roman Catholic,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",,,,,B10 0HT,,5.0,219.0,3.0,11.0,10111805.0,Yes,103421.0,3303317.0,Holy Family Catholic Primary School,Voluntary Aided School,2.0,11/03/2020,15/05/2020,No,School remains Good,,ITS355380,S5 Inspection,S5 Inspection,Schools - S5,31/01/2011,01/02/2011,01/03/2011,Yes,103421.0,3303317.0,Holy Family Catholic Primary School,Voluntary Aided School,Maintained school,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0,ITS308314,14/01/2008,15/01/2008,04/02/2008,Yes,103421.0,3303317.0,Holy Family Catholic Primary School,Voluntary Aided School,3.0,,9.0,9.0,9.0,3.0,9,3.0,9.0
1528,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103423,103423.0,3303319.0,Christ The King Catholic Primary School,Primary,Voluntary Aided School,,Not applicable,Not applicable,Roman Catholic,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Erdington",,,,,B44 0QN,,5.0,402.0,3.0,11.0,,,,,,,,,,,,,ITS448248,S5 Inspection,S5 Inspection,Schools - S5,07/10/2014,08/10/2014,21/10/2014,Yes,103423.0,3303319.0,Christ The King Catholic Primary School,Voluntary Aided School,Maintained school,1.0,,9.0,9.0,9.0,1.0,9,2.0,9.0,ITS336077,16/09/2009,17/09/2009,19/10/2009,Yes,103423.0,3303319.0,Christ The King Catholic Primary School,Voluntary Aided School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
1529,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103424,103424.0,3303320.0,Corpus Christi Catholic Primary School,Primary,Voluntary Aided School,,Not applicable,Not applicable,Roman Catholic,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",,,,,B33 8BL,,5.0,403.0,4.0,11.0,10205143.0,Yes,103424.0,3303320.0,Corpus Christi Catholic Primary School,Voluntary Aided School,2.0,20/01/2022,14/02/2022,No,School remains Good,,ITS376902,S5 Inspection,S5 Inspection,Schools - S5,24/01/2012,25/01/2012,10/02/2012,Yes,103424.0,3303320.0,Corpus Christi Catholic Primary School,Voluntary Aided School,Maintained school,2.0,,9.0,9.0,9.0,2.0,9,8.0,9.0,ITS323821,17/03/2009,18/03/2009,22/07/2009,Yes,103424.0,3303320.0,Corpus Christi Catholic Primary School,Voluntary Aided School,3.0,,9.0,9.0,9.0,3.0,9,3.0,9.0
1530,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/103425,103425.0,3303321.0,English Martyrs' Catholic Primary School,Primary,Voluntary Aided School,,Not applicable,Not applicable,Roman Catholic,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Hall Green",,,,,B11 3JW,,5.0,388.0,4.0,11.0,,,,,,,,,,,,,10240554,S5 Inspection,S5 Inspection,Schools - S5,22/03/2023,23/03/2023,24/05/2023,Yes,103425.0,3303321.0,English Martyrs' Catholic Primary School,Voluntary Aided School,Maintained school,2.0,,2.0,2.0,1.0,2.0,Yes,2.0,9.0,10002517,19/01/2016,20/01/2016,08/02/2016,Yes,103425.0,3303321.0,English Martyrs' Catholic Primary School,Voluntary Aided School,1.0,,9.0,9.0,9.0,1.0,Yes,1.0,9.0
